ST004D01T,IC177Q01JA,IC177Q02JA,IC177Q03JA,IC177Q04JA,IC177Q05JA,IC177Q06JA,IC177Q07JA,IC178Q01JA,IC178Q02JA,IC178Q03JA,IC178Q04JA,IC178Q05JA,IC178Q06JA,IC178Q07JA,AGE,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,PV1READ,PV2READ,PV3READ,PV4READ,PV5READ,PV6READ,PV7READ,PV8READ,PV9READ,PV10READ,PV1SCIE,PV2SCIE,PV3SCIE,PV4SCIE,PV5SCIE,PV6SCIE,PV7SCIE,PV8SCIE,PV9SCIE,PV10SCIE
2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,15.75,448.333,458.646,448.479,423.672,460.457,453.887,487.809,419.287,474.326,408.602,497.92,517.843,556.579,528.529,545.958,542.777,550.493,503.736,554.796,517.55,435.832,533.252,445.984,484.622,475.506,397.235,454.832,451.81,461.417,428.595
2.0,,,,,,,,,,,,,,,16.08,452.685,444.041,421.037,390.31,487.588,382.689,440.052,358.31,409.0,459.827,427.215,454.081,430.391,443.588,399.961,407.452,457.767,337.185,371.341,375.923,474.29,443.616,399.222,434.786,452.15,437.953,403.488,459.005,400.474,493.037
1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,16.08,412.524,405.898,396.324,408.616,412.187,395.331,394.232,435.588,421.742,367.65,470.11,459.314,472.282,469.051,460.137,454.664,441.998,456.086,472.125,442.133,477.539,445.338,383.554,396.161,399.983,435.328,383.618,443.347,439.058,395.64
1.0,2.0,5.0,4.0,1.0,2.0,3.0,1.0,2.0,5.0,3.0,1.0,4.0,2.0,1.0,15.58,358.085,402.1,400.645,407.52,402.936,404.108,397.008,415.405,374.404,416.623,386.787,398.464,436.008,398.262,422.334,383.162,415.05,440.355,421.923,389.203,313.202,339.495,367.653,420.999,368.334,334.258,343.406,416.992,395.211,336.431
2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,16.08,354.334,401.627,366.356,367.87,357.425,388.968,359.74,438.816,378.923,392.823,330.334,402.855,393.739,383.191,399.119,484.161,322.905,441.897,489.873,408.548,433.45,422.093,379.621,441.302,375.178,422.718,414.068,410.402,416.472,435.853
2.0,,,,,,,,,,,,,,,15.25,330.763,299.201,289.03,302.549,309.196,302.157,325.027,256.838,286.281,289.879,331.779,305.906,156.238,321.63,373.946,301.386,337.686,301.126,291.472,294.562,343.659,330.433,328.382,304.283,344.857,347.284,354.219,355.548,335.801,378.021
1.0,5.0,5.0,5.0,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,15.75,376.016,370.365,322.974,328.415,327.55,360.163,345.633,304.245,330.454,367.037,462.432,465.247,541.624,490.119,482.564,586.851,600.178,477.585,504.849,508.687,421.119,351.215,362.16,393.823,341.426,332.427,400.818,346.715,330.712,327.4
1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,16.0,354.136,350.75,379.606,372.737,364.085,387.541,345.262,369.897,326.469,371.763,468.843,375.085,448.126,298.685,383.501,479.773,420.676,348.215,356.385,399.687,348.594,347.275,358.539,390.78,366.92,378.365,392.329,361.977,338.662,354.98
1.0,4.0,5.0,5.0,4.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,1.0,15.33,483.644,391.178,422.546,379.872,412.051,388.271,421.75,375.289,415.831,419.671,471.946,484.184,497.764,476.309,495.13,519.146,493.062,456.113,447.522,466.647,562.248,545.078,510.896,545.486,457.004,528.942,529.461,448.971,490.576,506.612
1.0,,,,,,,,,,,,,,,16.17,231.727,228.659,300.647,308.807,302.687,305.392,258.986,256.473,285.423,270.059,297.628,236.466,274.587,299.438,310.263,300.153,255.366,254.675,256.546,247.151,308.429,241.251,330.604,327.017,363.852,340.28,249.533,325.751,345.725,257.245
1.0,,,,,,,,,,,,,,,15.67,413.639,383.834,428.941,380.996,410.791,370.599,402.762,396.872,340.436,401.047,564.07,582.139,474.979,538.07,534.274,514.869,532.526,503.357,451.645,537.275,452.248,387.87,403.477,467.218,433.547,500.993,451.163,435.289,439.62,455.726
1.0,,,,,,,,,,,,,,,15.92,332.812,280.716,311.486,343.589,303.023,278.979,397.87,273.042,319.273,309.342,339.786,256.401,293.469,302.22,287.373,235.676,322.073,238.794,255.986,325.398,315.855,352.789,317.214,321.381,322.62,271.2,358.647,286.811,367.978,380.263
2.0,6.0,6.0,4.0,1.0,2.0,1.0,2.0,6.0,6.0,6.0,1.0,3.0,1.0,2.0,15.58,396.472,380.067,470.822,422.227,376.375,401.702,407.427,414.694,382.223,395.965,375.021,262.598,422.748,454.1,374.954,375.354,449.198,429.868,390.344,392.93,372.441,402.101,424.188,393.22,433.384,429.289,406.688,435.002,438.043,420.763
1.0,,,,,,,,,,,,,,,15.58,314.28,388.229,360.486,432.328,386.676,392.448,417.995,399.517,380.644,395.971,436.271,433.493,460.856,467.179,438.114,495.898,458.032,472.961,531.926,424.717,392.865,394.653,310.829,483.361,415.581,451.385,414.513,440.484,416.257,430.939
1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,,3.0,2.0,2.0,3.0,2.0,1.0,15.42,462.183,483.548,471.008,465.307,455.966,472.575,456.949,434.739,471.521,455.728,521.899,545.271,535.076,511.15,505.37,472.97,509.31,521.994,512.492,539.561,421.434,490.037,515.739,452.439,468.968,507.697,470.255,468.973,443.589,453.284
2.0,,,,,,,,,,,,,,,15.33,232.549,240.795,293.186,252.238,249.523,272.278,323.968,338.699,294.058,230.4,286.745,257.454,338.569,330.313,252.983,351.769,284.183,299.677,298.65,341.182,322.055,318.185,328.738,365.791,262.395,299.997,337.775,355.67,341.138,321.481
1.0,,,,,,,,,,,,,,,15.25,352.561,422.314,359.89,332.084,356.344,346.763,386.948,342.116,345.577,358.463,404.558,429.038,411.229,412.034,389.6,405.089,423.828,400.309,379.567,421.38,322.246,364.459,351.986,337.006,343.396,291.763,309.092,323.963,324.033,369.222
1.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,15.5,507.905,511.659,515.821,501.663,485.893,495.848,486.455,468.818,542.562,476.907,519.782,566.504,517.52,543.996,568.243,566.346,503.066,539.665,557.264,543.126,513.53,561.505,489.364,559.767,527.945,590.271,521.712,545.982,607.01,566.675
1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,15.58,381.458,350.349,424.819,373.277,389.269,357.051,358.975,352.439,404.406,395.565,471.13,484.318,513.59,468.717,461.345,502.125,451.309,482.792,512.865,499.054,446.453,457.31,470.471,418.291,425.808,381.792,461.447,430.722,467.49,454.694
1.0,,,,,,,,,,,,,,,15.5,336.774,361.582,347.014,366.1,371.369,402.769,381.518,338.136,379.875,327.494,446.157,471.196,487.821,482.339,487.08,443.68,495.632,470.174,432.036,446.934,445.148,462.449,437.842,493.82,509.917,423.662,505.243,446.453,496.199,456.818
1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,16.08,308.649,273.129,375.762,309.746,341.495,381.618,334.891,338.79,290.838,323.607,363.734,395.074,413.163,420.905,376.348,422.468,402.877,380.363,397.007,413.565,358.386,390.89,439.88,418.978,440.592,427.745,446.961,423.373,409.146,461.203
2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,6.0,6.0,4.0,6.0,6.0,3.0,2.0,15.33,411.394,353.51,397.589,369.281,348.194,388.727,343.019,381.908,343.114,349.502,416.816,451.487,443.269,450.778,453.238,485.597,407.453,446.596,439.993,484.75,364.5,363.486,389.469,392.685,382.066,434.052,378.148,399.518,393.385,390.308
2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,,2.0,3.0,3.0,1.0,3.0,15.5,285.422,323.319,303.998,312.16,281.875,345.843,215.357,358.002,281.598,307.174,463.754,404.877,360.695,423.476,442.904,367.776,371.377,440.847,459.199,412.408,376.997,359.008,359.157,408.625,362.956,323.246,354.943,325.972,410.031,385.142
2.0,,,,,,,,,,,,,,,15.42,437.028,414.854,412.21,439.921,401.983,449.375,343.319,381.727,405.801,417.48,512.236,452.697,423.436,463.469,389.669,426.289,358.959,418.576,458.428,465.873,416.916,356.467,480.698,469.342,476.961,384.977,286.995,366.495,375.688,383.635
1.0,,,,,,,,,,,,,,,15.92,331.454,367.04,315.326,355.903,315.139,374.256,323.656,342.727,349.151,360.671,364.013,366.133,308.678,359.12,340.202,339.965,398.709,398.229,329.541,366.592,326.01,373.164,262.421,376.555,317.599,356.136,332.002,370.308,322.812,369.215
2.0,,,,,,,,,,,,,,,15.83,417.119,413.096,415.768,467.448,445.07,445.379,419.273,400.764,452.723,465.897,413.201,403.176,392.86,418.014,410.614,451.683,409.306,406.562,445.566,439.878,413.768,413.677,431.537,409.441,437.401,453.823,420.549,393.789,473.965,442.331
2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,15.58,442.752,433.571,469.296,495.117,416.235,440.582,488.687,487.331,461.317,435.254,434.335,354.886,382.684,474.385,416.703,369.146,457.523,493.942,454.902,407.554,491.099,476.138,461.43,499.441,502.27,488.364,522.274,531.498,510.177,523.435
1.0,,,,,,,,1.0,1.0,,,,,,15.25,378.947,398.862,344.132,395.702,402.034,401.434,412.028,329.493,463.775,354.812,454.274,469.019,477.387,470.107,452.063,481.878,418.915,446.137,495.295,442.9,400.892,463.17,353.871,398.97,445.866,418.823,368.376,371.432,426.24,369.126
1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,16.17,320.685,296.813,355.519,324.327,335.206,374.331,289.174,291.587,334.498,349.449,438.534,385.708,420.29,430.182,412.303,440.697,420.08,433.807,449.27,445.427,380.901,334.05,404.456,433.886,383.034,468.653,397.531,389.543,442.698,471.59
2.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,4.0,6.0,3.0,4.0,6.0,6.0,6.0,15.5,498.291,494.229,490.675,449.003,485.609,477.768,470.875,502.975,454.035,494.636,532.888,493.207,510.659,525.656,525.07,521.503,474.559,489.064,491.932,542.053,533.04,533.367,559.259,515.4,593.696,544.179,439.432,532.278,530.012,477.444
2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,15.5,522.061,467.286,469.855,493.861,488.438,450.796,424.964,516.272,534.028,458.124,504.69,512.845,484.073,499.836,444.832,495.852,467.374,511.755,501.79,493.354,523.107,391.666,461.685,473.39,509.523,525.165,462.83,505.411,504.589,496.487
1.0,1.0,6.0,1.0,2.0,4.0,4.0,5.0,1.0,,1.0,4.0,5.0,,6.0,15.67,323.367,269.253,285.806,266.038,332.095,286.323,318.956,291.814,325.611,308.749,341.871,292.795,235.361,329.257,241.995,284.717,268.87,342.762,244.801,296.964,328.373,324.648,324.212,334.014,311.17,329.565,338.435,316.841,343.836,314.593
2.0,,,,,,,,,,,,,,,15.33,469.738,403.546,461.983,435.378,426.403,423.708,366.815,344.192,394.145,373.376,474.2,484.612,543.31,457.074,537.216,513.318,484.387,472.508,473.984,478.351,484.911,506.32,506.121,430.014,528.377,463.426,458.84,405.728,395.743,389.257
1.0,2.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,6.0,6.0,4.0,6.0,3.0,2.0,16.0,378.694,369.44,337.619,359.935,383.758,346.246,364.441,363.642,355.904,325.902,477.176,459.035,453.123,449.222,443.979,449.378,479.264,450.208,488.34,455.138,492.818,431.41,490.258,486.696,461.056,538.623,447.174,457.34,481.067,473.446
2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,15.25,378.141,405.466,363.773,380.103,379.067,403.818,370.965,371.81,398.975,398.745,305.035,343.427,304.141,299.044,290.563,325.626,302.074,333.694,335.203,316.226,333.322,408.044,394.761,323.835,327.962,392.978,380.127,393.536,389.652,336.962
1.0,2.0,1.0,4.0,2.0,1.0,4.0,5.0,4.0,1.0,4.0,2.0,1.0,4.0,5.0,15.75,507.841,442.867,503.866,422.586,455.504,446.7,471.88,475.375,477.905,463.16,544.803,440.815,530.867,559.514,574.544,552.996,516.996,533.734,543.0,573.871,565.989,516.943,532.915,515.366,519.172,552.925,526.335,554.917,577.864,540.697
1.0,2.0,2.0,,2.0,1.0,3.0,1.0,2.0,,,,,,,16.08,552.646,535.642,539.156,514.244,502.445,501.911,553.032,524.405,564.213,530.527,639.926,598.197,580.082,568.066,553.153,580.142,664.244,627.855,616.39,628.639,585.502,571.651,583.737,567.665,492.087,542.269,616.997,608.181,626.942,620.633
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.42,413.07,366.266,369.528,415.421,386.625,402.146,372.857,371.08,371.98,396.633,482.811,453.521,466.724,485.762,494.425,478.766,473.676,467.296,437.934,474.466,395.286,451.365,354.405,358.802,476.969,426.496,485.366,425.218,442.328,373.705
2.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,15.25,375.216,435.553,441.245,423.936,419.899,457.863,422.763,414.39,400.768,427.009,430.965,453.01,471.504,556.452,485.657,507.459,504.146,500.477,528.79,418.074,457.234,471.051,442.687,499.435,486.78,479.76,453.023,444.448,469.014,474.309
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,15.5,288.999,341.747,326.883,290.376,271.802,292.154,305.625,248.33,275.961,298.809,313.682,271.331,274.581,285.784,333.183,274.74,304.915,337.83,175.31,266.236,272.367,243.203,331.589,262.751,335.417,320.937,256.752,259.059,208.448,205.847
1.0,,,,,,,,,,,,,,,15.83,321.711,270.081,326.495,308.268,312.483,325.288,277.094,347.246,306.32,292.407,376.012,379.461,400.756,381.225,437.305,407.177,375.085,374.742,392.831,402.928,305.47,301.981,322.306,371.635,368.792,356.243,330.053,362.506,342.106,358.284
1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,15.5,408.405,404.945,432.531,453.972,435.149,407.368,387.07,419.242,405.611,413.46,446.974,515.195,516.383,524.857,470.729,494.594,486.062,499.332,495.964,480.189,368.432,462.16,421.234,473.175,498.664,479.394,502.229,493.131,422.956,517.017
1.0,,,,,,,,,,,,,,,15.92,452.784,472.92,500.97,428.734,424.29,422.316,465.205,469.533,459.218,467.508,520.091,545.547,472.937,492.71,478.135,508.092,476.267,402.573,495.664,515.266,493.52,478.84,536.966,459.122,481.2,479.962,480.949,461.815,441.875,501.927
2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,16.08,391.459,410.299,369.257,402.595,396.383,400.087,379.852,415.453,380.675,383.48,344.556,389.978,349.449,388.1,348.976,373.458,412.712,366.385,351.141,395.084,463.291,444.279,366.214,417.424,457.818,475.447,401.482,459.902,437.468,444.106
2.0,,,,,,,,,,,,,,,16.08,304.346,331.11,292.315,314.481,309.017,324.25,330.557,304.05,300.695,274.834,377.018,302.22,302.96,348.472,364.513,299.675,336.237,344.447,343.91,346.279,290.633,408.072,311.881,357.88,309.524,308.335,400.465,342.83,329.147,308.92
1.0,,,,,,,,,,,,,,,16.08,362.138,381.641,356.505,352.989,311.796,308.396,393.028,385.517,384.949,387.779,364.35,402.556,385.197,384.182,405.146,355.346,394.302,359.285,390.387,408.968,365.448,365.344,351.66,384.279,377.251,299.603,385.301,350.22,370.96,427.468
1.0,,,3.0,4.0,5.0,,,,,5.0,5.0,6.0,,6.0,15.67,346.241,351.014,384.561,366.141,313.782,338.894,345.112,321.472,365.062,346.343,319.861,340.447,311.61,387.496,241.528,317.185,283.134,430.557,294.727,247.898,344.002,323.744,368.71,338.229,329.46,309.24,317.5,365.564,380.825,294.631
1.0,2.0,3.0,2.0,2.0,4.0,2.0,5.0,,,,,,,,15.67,315.206,354.562,365.78,351.23,371.33,321.098,357.447,361.429,290.915,321.151,427.308,341.997,401.961,385.691,394.032,378.962,380.531,375.201,394.436,423.671,292.467,348.006,336.28,287.308,281.433,343.591,329.129,357.945,339.405,312.817
2.0,,,,,,,,,,,,,,,15.5,329.989,345.704,346.891,306.649,332.709,325.854,318.201,306.514,343.408,236.932,349.764,321.117,377.887,286.855,423.237,339.674,272.854,343.467,328.73,293.639,286.11,302.179,332.239,303.231,329.668,284.836,278.828,273.58,281.279,276.448
1.0,1.0,5.0,3.0,2.0,4.0,3.0,2.0,,,,,,,,16.17,387.888,356.761,388.48,404.189,409.056,385.037,381.361,367.175,340.58,414.862,512.856,482.029,504.932,479.502,508.502,486.898,495.067,506.077,487.517,496.127,496.943,411.398,440.795,459.894,453.632,450.965,456.599,406.392,398.25,433.371
2.0,,,,,,,,,,,,,,,15.67,411.901,495.242,398.819,471.561,453.681,454.495,486.739,394.751,446.71,450.455,324.492,415.833,384.682,483.917,383.797,383.492,355.934,296.171,350.21,341.746,375.444,442.723,399.72,468.785,425.875,477.705,447.882,436.922,410.248,463.149
1.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,4.0,1.0,3.0,16.08,536.855,549.521,556.7,528.147,523.094,496.695,522.776,528.076,560.844,567.787,721.855,635.987,688.813,688.016,699.096,704.604,708.341,708.829,689.469,738.217,616.665,616.749,635.723,567.719,548.761,606.477,542.251,645.644,570.054,656.651
2.0,1.0,2.0,2.0,3.0,4.0,5.0,6.0,1.0,2.0,3.0,4.0,6.0,5.0,6.0,15.5,468.734,374.282,441.226,389.421,379.0,390.039,405.823,421.148,407.727,412.469,329.482,351.304,337.119,359.639,365.98,353.516,358.946,352.503,389.087,334.465,407.245,410.823,473.066,428.308,451.845,398.884,414.916,445.259,406.536,450.862
1.0,,,,,,,,,,,,,,,15.25,309.79,337.329,326.657,350.995,309.996,376.562,350.932,339.595,282.972,313.424,354.255,377.271,374.371,400.011,397.709,425.489,386.617,350.335,369.735,368.137,323.333,317.851,326.78,387.936,294.325,338.496,321.699,317.333,271.546,333.493
2.0,,,,,,,,,,,,,,,15.83,302.924,387.361,381.284,357.896,352.359,336.837,325.856,328.718,308.041,301.388,337.473,363.467,363.553,344.985,306.862,330.581,354.334,357.942,333.2,370.038,393.154,425.215,425.929,422.183,343.797,340.105,421.902,335.368,332.388,379.098
2.0,3.0,4.0,4.0,,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,16.0,330.615,338.654,343.066,318.438,320.168,357.998,352.557,349.385,352.269,308.134,321.235,430.89,452.162,373.344,481.797,366.847,425.084,520.799,451.16,426.202,387.098,382.569,411.364,385.062,385.717,383.737,354.999,387.294,394.11,380.723
1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,,,,,,,,15.25,294.945,339.171,323.206,280.782,341.029,373.097,315.628,348.415,406.278,367.95,375.476,366.006,381.442,373.986,398.492,387.067,414.141,348.292,379.526,369.316,366.205,311.861,372.056,331.402,343.595,412.035,406.029,351.891,501.026,398.226
1.0,2.0,4.0,5.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,3.0,1.0,15.92,517.465,519.335,473.724,566.465,471.199,552.254,494.267,556.251,565.26,483.971,497.697,520.519,565.422,484.874,513.209,515.532,504.569,490.04,484.309,511.232,522.402,501.522,561.332,536.936,540.188,549.018,596.364,541.246,555.361,580.42
2.0,1.0,,4.0,2.0,4.0,2.0,1.0,,,,,,,,15.75,381.315,392.638,420.246,403.687,377.445,422.211,373.877,387.116,382.699,393.898,437.543,441.088,437.555,435.746,412.518,528.185,451.702,436.638,448.482,477.828,455.631,448.306,450.565,448.916,442.097,466.133,472.183,494.574,372.077,477.158
2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,,,,,,,,16.17,437.638,409.478,445.291,411.622,471.052,435.07,426.759,424.722,456.458,436.041,464.5,397.187,448.575,431.037,436.372,416.973,437.365,405.477,411.963,440.994,416.703,431.841,365.723,438.736,560.058,478.866,430.791,438.329,469.887,450.852
2.0,2.0,5.0,2.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,15.33,400.02,384.2,407.142,395.517,390.441,412.305,418.873,430.336,416.354,417.556,429.225,431.27,424.605,432.786,401.255,385.085,396.218,410.624,395.012,387.78,440.112,444.055,406.931,395.71,407.952,354.988,440.788,464.653,361.646,417.955
2.0,5.0,6.0,5.0,3.0,4.0,3.0,2.0,5.0,6.0,6.0,5.0,5.0,2.0,2.0,15.92,401.007,451.447,361.571,387.519,385.435,453.212,419.5,380.733,412.338,393.343,434.951,419.984,425.471,401.033,381.953,404.496,404.534,398.742,414.457,417.894,405.078,455.665,400.604,351.244,327.58,447.5,419.638,403.379,392.204,386.908
2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,16.17,527.011,509.358,518.265,542.327,515.759,537.182,521.988,526.497,516.476,508.574,556.501,598.279,488.697,563.954,511.271,617.402,480.225,510.891,490.92,524.762,521.005,572.3,581.066,601.088,517.171,612.408,550.376,600.941,560.344,571.432
1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.33,356.611,371.999,314.865,342.624,350.453,369.948,324.564,375.302,331.216,353.358,309.712,288.667,322.546,416.652,333.099,415.782,353.475,277.458,314.665,306.31,291.946,340.451,271.891,321.543,335.565,310.289,321.09,366.61,338.091,324.212
1.0,2.0,6.0,6.0,3.0,2.0,3.0,2.0,2.0,6.0,5.0,2.0,2.0,1.0,1.0,15.92,485.617,532.284,485.527,475.142,447.566,556.706,416.801,485.111,468.48,425.579,523.2,592.819,519.035,540.127,483.998,509.567,523.67,532.456,599.874,526.35,513.204,554.516,536.953,513.226,490.313,538.505,498.832,517.397,544.134,484.06
1.0,,,,,,,,,,,,,,,16.17,282.152,262.668,283.852,256.473,241.779,257.001,242.86,264.921,308.605,323.317,338.175,286.742,406.654,405.616,307.827,368.678,246.201,342.967,334.369,352.578,363.891,392.595,352.947,296.725,343.963,282.856,272.748,339.471,334.972,388.525
2.0,,,,,,,,,,,,,,,15.33,380.888,399.819,334.636,329.628,341.606,341.755,379.844,399.813,322.144,373.969,298.353,429.537,302.913,331.627,320.366,333.226,391.736,346.832,293.123,375.188,346.216,400.334,304.201,371.708,250.068,338.981,383.305,373.593,330.958,351.526
1.0,,,,,,,,,,,,,,,16.17,427.283,379.072,416.003,399.968,425.42,407.505,405.656,427.861,390.094,399.369,376.949,439.405,470.053,435.579,512.926,419.368,526.152,457.079,453.714,457.683,473.618,487.563,454.411,451.64,473.934,488.58,412.139,447.117,473.667,446.757
2.0,,,,,,,,,,,,,,,15.42,359.567,336.264,355.657,358.268,295.798,316.196,401.923,372.573,426.626,378.474,399.475,385.43,396.383,432.302,403.604,459.313,392.114,393.929,396.89,472.931,427.98,377.738,397.761,412.666,368.022,396.469,440.238,418.278,461.987,469.269
2.0,,,,,,,,,,,,,,,15.75,365.951,333.703,335.947,368.723,321.883,349.183,402.885,367.982,358.655,358.756,240.725,274.122,289.456,310.11,225.739,342.249,358.233,282.706,253.093,289.05,252.155,266.992,291.31,294.352,254.715,303.174,315.208,344.651,335.677,295.149
2.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,,4.0,1.0,3.0,1.0,1.0,15.67,426.246,439.616,452.867,442.06,432.487,450.862,391.393,457.089,480.797,442.95,452.101,464.544,468.015,430.985,469.009,466.862,447.782,471.543,469.619,472.788,430.538,433.064,388.302,460.125,378.819,498.363,414.381,473.327,478.556,489.595
1.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,15.25,395.936,450.572,422.813,394.714,458.249,428.095,420.43,427.516,431.26,419.381,555.884,415.241,466.476,487.931,478.969,438.2,494.548,481.377,464.925,509.889,444.463,455.948,459.884,480.771,462.067,478.609,470.067,443.775,405.861,459.185
1.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,15.92,534.235,596.365,541.761,571.606,561.455,535.85,582.088,552.945,583.786,562.871,659.685,665.217,617.285,596.462,628.126,617.752,607.197,599.179,627.286,658.546,578.176,573.87,580.708,556.248,607.857,566.119,602.558,591.26,571.059,640.797
1.0,,,3.0,4.0,4.0,,,,4.0,6.0,6.0,6.0,,,15.92,281.307,324.273,297.14,261.218,276.71,321.41,210.973,272.988,240.182,274.702,236.123,246.142,234.626,267.348,313.575,236.35,193.129,281.288,256.908,267.94,286.812,246.353,309.405,243.877,262.122,268.365,200.857,283.571,248.854,252.714
2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,16.08,541.778,514.143,533.959,521.679,511.889,558.486,525.921,539.905,568.851,527.759,430.752,487.022,516.978,544.883,524.158,547.084,525.867,525.783,500.478,511.346,471.61,484.869,452.802,493.985,474.904,518.818,452.452,512.153,549.568,579.356
1.0,,,,,,,,,,,,,,,15.58,285.55,217.113,236.896,237.812,289.849,248.96,270.636,273.524,279.607,238.147,313.377,297.009,321.172,317.088,288.095,304.327,322.057,304.486,322.117,334.14,356.63,306.054,280.971,324.354,362.737,258.225,308.538,303.35,356.128,321.682
